track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,19,healthy_b2,healthy-b2-1000,1000,dm,0.6689940466674233,0.665406671643203,0.6728140767520382,,0.59919598439328,0.911830441526083,3.5400754996437294,0.0,trust,0.9928771643055191,pass,1.0958912218218635,pass,0.005447800185136657,pass,0.044920884408515604,pass,0.004441237168553765,0.008275241103587908,1.1351171550805021,False,above,trust,go,True
practitioner,19,healthy_b2,healthy-b2-1000,1000,dr,0.6645528094988696,0.6525451135468594,0.6767607860342693,,0.59919598439328,0.911830441526083,3.5400754996437294,0.0,trust,0.9928771643055191,pass,1.0958912218218635,pass,0.005447800185136657,pass,0.044920884408515604,pass,0.004441237168553765,0.008275241103587908,1.1351171550805021,False,above,trust,go,True
practitioner,19,healthy_b2,healthy-b2-1000,1000,switch_dr,0.6764744965440651,0.665008970742555,0.6875185334235601,1.537288444670115,0.59919598439328,0.911830441526083,3.5400754996437294,0.0,trust,0.9928771643055191,pass,1.0958912218218635,pass,0.005447800185136657,pass,0.044920884408515604,pass,0.004441237168553765,0.008275241103587908,1.1351171550805021,False,above,trust,go,True
practitioner,19,healthy_b2,healthy-b2-1000,1000,dros,0.6694244351101186,0.6611638655283609,0.6771665166038319,1.8593639755961082,0.59919598439328,0.911830441526083,3.5400754996437294,0.0,trust,0.9928771643055191,pass,1.0958912218218635,pass,0.005447800185136657,pass,0.044920884408515604,pass,0.004441237168553765,0.008275241103587908,1.1351171550805021,False,above,trust,go,True
practitioner,19,healthy_b8,healthy-b8-1000,1000,ips,0.8123288097771048,0.7761283093178349,0.8469602481276216,,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b8,healthy-b8-1000,1000,snips,0.8349143956455467,0.8147375339576062,0.8551229739665294,,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b8,healthy-b8-1000,1000,clipped_ips,0.679243763081899,0.6531744217799919,0.7056500944789668,2.9240406000833183,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b8,healthy-b8-1000,1000,dm,0.8523455025987361,0.847626452311891,0.8578452060705719,,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b8,healthy-b8-1000,1000,dr,0.8448121507762393,0.8268636899083721,0.8657555710627579,,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b8,healthy-b8-1000,1000,switch_dr,0.8671517211636275,0.8550094959062998,0.8814477727152215,4.203579671326988,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b8,healthy-b8-1000,1000,dros,0.855942084769571,0.8468640898161747,0.8663485740571817,8.550013430935612,0.59919598439328,0.3434429133779659,7.612449432890597,0.0,trust,0.9729486208571372,pass,1.0958912218218635,pass,0.007275811515380604,pass,0.18645101027786787,pass,0.007533351822496859,0.0318787250053264,1.7585517723952884,False,above,trust,go,False
practitioner,19,healthy_b-2,healthy-b-2-1001,1001,ips,0.38850826158564167,0.37372045026328415,0.40411336351918997,,0.5910080428574608,0.5672714191625803,7.294966165302508,0.0,trust,1.0034272267989384,pass,0.9337756085235202,pass,-0.008474973840407898,pass,0.023470378929985453,pass,0.008131867026577566,0.010608760911264836,1.5459280148867383,False,below,trust,no_go,False
practitioner,19,healthy_b-2,healthy-b-2-1001,1001,snips,0.38718130344642215,0.371130835944267,0.4046282850255812,,0.5910080428574608,0.5672714191625803,7.294966165302508,0.0,trust,1.0034272267989384,pass,0.9337756085235202,pass,-0.008474973840407898,pass,0.023470378929985453,pass,0.008131867026577566,0.010608760911264836,1.5459280148867383,False,below,trust,no_go,False
practitioner,19,healthy_b-2,healthy-b-2-1001,1001,clipped_ips,0.37942096967914846,0.3673653095907301,0.3923828205352914,2.0961795929514437,0.5910080428574608,0.5672714191625803,7.294966165302508,0.0,trust,1.0034272267989384,pass,0.9337756085235202,pass,-0.008474973840407898,pass,0.023470378929985453,pass,0.008131867026577566,0.010608760911264836,1.5459280148867383,False,below,trust,no_go,False
practitioner,19,healthy_b-2,healthy-b-2-1001,1001,dm,0.3997513279229043,0.3960409764185419,0.4030092852613169,,0.5910080428574608,0.5672714191625803,7.294966165302508,0.0,trust,1.0034272267989384,pass,0.9337756085235202,pass,-0.008474973840407898,pass,0.023470378929985453,pass,0.008131867026577566,0.010608760911264836,1.5459280148867383,False,below,trust,no_go,False
practitioner,19,healthy_b-2,healthy-b-2-1001,1001,dr,0.3916194608963267,0.3764398329719172,0.40802052169697783,,0.5910080428574608,0.5672714191625803,7.294966165302508,0.0,trust,1.0034272267989384,pass,0.9337756085235202,pass,-0.008474973840407898,pass,0.023470378929985453,pass,0.008131867026577566,0.010608760911264836,1.5459280148867383,False,below,trust,no_go,False
